arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,clean,0,0,beignets,beignets,0.85,0.9923275709152222,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,64,beignets,beignets,0.9,0.9923626979192098,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,65,beignets,beignets,0.85,0.9905621210734048,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,66,beignets,beignets,0.9,0.9888583421707152,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,67,beignets,beignets,0.9,0.9910323619842528,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,68,beignets,beignets,0.9,0.9888238708178202,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,69,beignets,beignets,0.85,0.9910395542780558,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,70,beignets,beignets,0.9,0.9795543352762858,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,71,beignets,beignets,0.9,0.9893171588579812,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,72,beignets,beignets,0.9,0.9781458775202432,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,73,beignets,beignets,0.9,0.9912343621253968,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,74,beignets,beignets,0.9,0.9923061927159628,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,75,beignets,beignets,0.9,0.9951154788335164,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,76,beignets,beignets,0.9,0.9911450346310934,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,77,beignets,beignets,0.9,0.9909076690673828,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,78,beignets,beignets,0.9,0.9881638487180074,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,79,beignets,beignets,0.9,0.9937199155489604,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,80,beignets,beignets,0.9,0.9862303336461384,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,81,beignets,beignets,0.9,0.9345880150794984,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,82,beignets,beignets,0.9,0.9751569628715516,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,83,beignets,beignets,0.9,0.98631089925766,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,84,beignets,beignets,0.9,0.991860548655192,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,85,beignets,beignets,0.9,0.9597863753636678,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,86,beignets,beignets,0.85,0.967442274093628,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,87,beignets,beignets,0.9,0.9803824424743652,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,88,beignets,beignets,0.9,0.8994219303131104,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,89,beignets,bread pudding,0.9,0.7798291146755219,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,90,beignets,beignets,0.9,0.987074077129364,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,91,beignets,beignets,0.85,0.9836597641309104,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,92,beignets,beignets,0.9,0.992047131061554,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,93,beignets,beignets,0.85,0.9814093907674154,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,94,beignets,beignets,0.85,0.9814862608909608,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,95,beignets,beignets,0.9,0.9938289523124696,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,96,beignets,beignets,0.9,0.9894713163375854,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,97,beignets,cake,0.85,0.238835722208023,0,nomatch,1,Answer: cake | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,98,beignets,beignets,0.9,0.9841527342796326,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,1,99,beignets,beignets,0.9,0.984593629837036,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,0,beignets,beignets,0.8,0.9804045160611472,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,1,beignets,gyoza,0.85,0.9169858892758688,0,contains,3,Answer: gyoza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,2,beignets,beignets,0.9,0.9929285844167074,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,3,beignets,beignets,0.9,0.7751994530359904,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,4,beignets,beignets,0.9,0.9956607818603516,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,5,beignets,beignets,0.85,0.9815207918485006,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,6,beignets,beignets,0.9,0.9808947443962096,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,7,beignets,beignets,0.9,0.9927469690640768,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,8,beignets,fried calamari,0.85,0.909123202164968,0,contains,3,Answer: fried calamari | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,9,beignets,beignets,0.9,0.9900164206822714,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,10,beignets,beignets,0.9,0.9940670728683472,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,11,beignets,beignets,0.9,0.9953384399414062,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,12,beignets,beignets,0.9,0.8072747985521952,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,13,beignets,beignets,0.9,0.9911681811014812,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,14,beignets,beignets,0.9,0.9953980048497518,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,15,beignets,beignets,0.9,0.9942976633707682,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,16,beignets,beignets,0.9,0.9945988456408182,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,17,beignets,beignets,0.9,0.970106561978658,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,18,beignets,beignets,0.9,0.9891586701075236,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,19,beignets,beignets,0.9,0.9933363199234008,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,20,beignets,beignets,0.9,0.9943219224611918,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,21,beignets,beignets,0.9,0.7924497127532959,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,22,beignets,chicken quesadilla,0.9,0.8613804504275322,0,contains,4,Answer: chicken quesadilla | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,23,beignets,beignets,0.9,0.989526649316152,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,24,beignets,beignets,0.9,0.9869073828061422,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,25,beignets,beignets,0.9,0.9889134963353476,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,26,beignets,beignets,0.9,0.9299781123797098,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,27,beignets,beignets,0.9,0.9916249712308248,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,28,beignets,beignets,0.9,0.9695637623469034,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,29,beignets,beignets,0.9,0.990559458732605,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,30,beignets,beignets,0.9,0.99222203095754,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,31,beignets,beignets,0.9,0.9919530948003134,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,32,beignets,beignets,0.9,0.9720744689305624,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,33,beignets,beignets,0.9,0.9956404368082682,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,34,beignets,beignets,0.9,0.9925749103228252,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,35,beignets,shrimp and grits,0.9,0.9383965879678726,0,contains,4,Answer: shrimp and grits | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,36,beignets,fried calamari,0.9,0.8835402131080627,0,contains,3,Answer: fried calamari | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,37,beignets,beignets,0.9,0.9924636483192444,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,38,beignets,beignets,0.9,0.988049586613973,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,39,beignets,beignets,0.9,0.9935978849728904,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,40,beignets,beignets,0.9,0.9486689964930216,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,41,beignets,beignets,0.9,0.9919790426890056,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,42,beignets,beignets,0.9,0.9868200421333312,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,43,beignets,breakfast burrito,0.9,0.8280027210712433,0,contains,3,Answer: breakfast burrito | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,44,beignets,beignets,0.9,0.9904364943504332,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,45,beignets,beignets,0.9,0.854898472627004,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,46,beignets,beignets,0.85,0.9873378078142802,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,47,beignets,beignets,0.9,0.9351168076197306,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,48,beignets,beignets,0.9,0.995535969734192,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,49,beignets,beignets,0.9,0.9931727051734924,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,50,beignets,beignets,0.9,0.9965131878852844,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,51,beignets,beignets,0.9,0.9917612473169962,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,52,beignets,beignets,0.9,0.9878921111424764,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,53,beignets,beignets,0.9,0.992128094037374,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,54,beignets,beignets,0.9,0.9901829957962036,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,55,beignets,beignets,0.9,0.9939948121706644,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,56,beignets,beignets,0.9,0.9795629978179932,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,57,beignets,fried rice,0.9,0.69173264503479,0,contains,2,Answer: fried rice | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,58,beignets,beignets,0.9,0.9680669903755188,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,59,beignets,beignets,0.9,0.9444606900215148,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,60,beignets,beignets,0.85,0.799504299958547,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,61,beignets,beignets,0.9,0.9935832222302756,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,62,beignets,beignets,0.9,0.9741063117980956,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,63,beignets,beignets,0.9,0.9833596348762512,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,64,beignets,beignets,0.9,0.9909079273541768,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,65,beignets,beignets,0.9,0.9932478268941244,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,66,beignets,beignets,0.9,0.9929076631863912,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,67,beignets,beignets,0.9,0.985875884691874,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,68,beignets,beignets,0.9,0.9919913013776144,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,69,beignets,beignets,0.9,0.994195799032847,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,70,beignets,beignets,0.9,0.9828797777493796,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,71,beignets,beignets,0.9,0.9953185518582662,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,72,beignets,beignets,0.9,0.9774216214815776,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,73,beignets,beignets,0.9,0.9915583729743958,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,74,beignets,carrot cake,0.9,0.6422794759273529,0,contains,2,Answer: carrot cake | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,75,beignets,beignets,0.9,0.977080543835958,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,76,beignets,beignets,0.9,0.9926398595174154,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,77,beignets,beignets,0.9,0.7454371899366379,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,78,beignets,beignets,0.9,0.9900907278060912,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,79,beignets,lobster roll sandwich,0.9,0.826392283042272,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,80,beignets,beignets,0.9,0.9888134400049844,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,81,beignets,beignets,0.9,0.9148863355318704,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,82,beignets,beignets,0.9,0.9719936847686768,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,83,beignets,beignets,0.9,0.9871421853701272,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,84,beignets,beignets,0.9,0.9898691376050314,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,85,beignets,beignets,0.9,0.966450015703837,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,86,beignets,beignets,0.9,0.9732540051142374,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,87,beignets,beignets,0.9,0.9730620582898458,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,88,beignets,beignets,0.9,0.8690216739972433,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,89,beignets,bread pudding,0.9,0.9323678314685822,0,contains,2,Answer: bread pudding | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,90,beignets,beignets,0.9,0.9892245531082152,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,91,beignets,beignets,0.85,0.9876302083333334,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,92,beignets,beignets,0.9,0.9959364533424376,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,93,beignets,beignets,0.85,0.9838124314943948,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,94,beignets,beignets,0.9,0.9911017417907716,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,95,beignets,beignets,0.9,0.9934078653653464,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,96,beignets,beignets,0.9,0.9921064178148904,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,97,beignets,cake,0.9,0.3641049265861511,0,nomatch,1,Answer: cake | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,98,beignets,beignets,0.9,0.9903398354848226,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,2,99,beignets,beignets,0.9,0.9354113936424256,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,0,beignets,beignets,0.8,0.8974061012268066,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,1,beignets,gyoza,0.85,0.928019881248474,0,contains,3,Answer: gyoza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,2,beignets,pizza,0.85,0.2556278109550476,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,3,beignets,pizza,0.9,0.4466370642185211,0,nomatch,1,Answer: pizza | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,4,beignets,beignets,0.9,0.9966387947400412,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,5,beignets,beignets,0.8,0.9851877291997274,1,exact,3,Answer: beignets | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,6,beignets,beignets,0.9,0.9770272374153136,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,7,beignets,beignets,0.9,0.9918005466461182,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,8,beignets,fried calamari,0.85,0.9577895402908324,0,contains,3,Answer: fried calamari | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,9,beignets,beignets,0.9,0.989954948425293,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,10,beignets,beignets,0.9,0.994558294614156,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,11,beignets,beignets,0.9,0.9938963651657104,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,12,beignets,beignets,0.9,0.7732252379258474,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,13,beignets,beignets,0.9,0.9557583729426066,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,14,beignets,beignets,0.9,0.9966262976328532,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,15,beignets,beignets,0.85,0.9513386686642964,1,exact,3,Answer: beignets | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,16,beignets,beignets,0.9,0.9761718114217124,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,17,beignets,donuts,0.9,0.9075008630752563,0,contains,2,Answer: donuts | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,18,beignets,miso soup,0.9,0.7574799954891205,0,contains,3,Answer: miso soup | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,19,beignets,beignets,0.9,0.9926724433898926,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,20,beignets,beignets,0.9,0.9950734376907348,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,21,beignets,fried calamari,0.8,0.80174720287323,0,contains,3,Answer: fried calamari | Confidence: 80
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,22,beignets,beignets,0.9,0.7923188110192617,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,23,beignets,beignets,0.9,0.9773057500521342,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,24,beignets,beignets,0.9,0.9805602431297302,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,25,beignets,beignets,0.9,0.9939620494842528,1,exact,3,Answer: beignets | Confidence: 90
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,26,beignets,pizza,0.85,0.3535952568054199,0,nomatch,1,Answer: pizza | Confidence: 85
A,Qwen/Qwen2-VL-2B-Instruct,fp16,fewshot,glare,3,27,beignets,beignets,0.9,0.9917188286781312,1,exact,3,Answer: beignets | Confidence: 90
