arm,model,precision,template,degradation,severity,item,gold,answer,verbalized,internal,correct,match_method,n_answer_tokens,raw
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,clean,0,0,beignets,beignets,0.95,0.9987738728523254,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,64,beignets,beignets,0.95,0.9989808599154154,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,65,beignets,beignets,0.95,0.999321719010671,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,66,beignets,beignets,0.9,0.9976873199145,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,67,beignets,beignets,0.9,0.9951879382133484,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,68,beignets,beignets,0.95,0.9988067150115968,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,69,beignets,beignets,0.95,0.998180369536082,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,70,beignets,beignets,0.95,0.9977286458015442,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,71,beignets,beignets,0.95,0.9986085693041484,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,72,beignets,beignets,0.95,0.9981961647669474,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,73,beignets,beignets,0.9,0.9979098439216614,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,74,beignets,beignets,0.95,0.9945593476295472,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,75,beignets,beignets,0.95,0.9983688394228616,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,76,beignets,beignets,0.95,0.9984368880589805,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,77,beignets,beignets,0.95,0.9989862442016602,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,78,beignets,beignets,0.95,0.9983099897702536,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,79,beignets,beignets,0.9,0.9954490264256796,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,80,beignets,beignets,0.95,0.9981971581776936,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,81,beignets,beignets,0.95,0.9916350245475768,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,82,beignets,beignets,0.95,0.999157726764679,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,83,beignets,beignets,0.9,0.9968390663464864,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,84,beignets,beignets,0.9,0.9628607233365376,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,85,beignets,beignets,0.95,0.9988337755203248,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,86,beignets,beignets,0.9,0.9983838597933452,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,87,beignets,beignets,0.9,0.9824870228767396,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,88,beignets,bread pudding,0.9,0.7581431269645691,0,contains,2,Answer: bread pudding | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,89,beignets,fried calamari,0.9,0.8058574696381887,0,contains,3,Answer: fried calamari | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,90,beignets,beignets,0.95,0.9987965027491252,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,91,beignets,beignets,0.95,0.99864528576533,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,92,beignets,beignets,0.95,0.9990302920341492,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,93,beignets,beignets,0.9,0.9982812603314718,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,94,beignets,beignets,0.95,0.9991300106048584,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,95,beignets,beignets,0.9,0.998935600121816,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,96,beignets,beignets,0.95,0.9985491832097372,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,97,beignets,beignets,0.9,0.9548822045326232,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,98,beignets,beignets,0.9,0.998384435971578,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,1,99,beignets,beignets,0.9,0.9964645504951476,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,0,beignets,beignets,0.9,0.9461064140001932,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,1,beignets,beignets,0.9,0.9923062125841776,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,2,beignets,beignets,0.95,0.9976284702618916,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,3,beignets,beignets,0.9,0.926244020462036,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,4,beignets,beignets,0.95,0.99905792872111,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,5,beignets,beignets,0.95,0.9987741907437644,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,6,beignets,beignets,0.95,0.9992809096972148,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,7,beignets,beignets,0.95,0.9989315867424012,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,8,beignets,beignets,0.9,0.8530818819999695,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,9,beignets,beignets,0.95,0.9969218174616497,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,10,beignets,beignets,0.9,0.9842363397280376,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,11,beignets,beignets,0.9,0.9993494550387064,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,12,beignets,beignets,0.9,0.9893676241238912,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,13,beignets,beignets,0.9,0.9986948370933532,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,14,beignets,beignets,0.9,0.999517579873403,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,15,beignets,beignets,0.9,0.9981440107027688,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,16,beignets,beignets,0.9,0.988916277885437,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,17,beignets,beignets,0.9,0.9515201846758524,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,18,beignets,beignets,0.9,0.992806096871694,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,19,beignets,beignets,0.9,0.9680188496907552,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,20,beignets,beignets,0.9,0.997711976369222,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,21,beignets,beignets,0.9,0.8118063608805338,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,22,beignets,pizza,0.9,0.6558853983879089,0,nomatch,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,23,beignets,beignets,0.95,0.9982660412788392,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,24,beignets,beignets,0.9,0.9955643018086752,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,25,beignets,beignets,0.9,0.9989087382952372,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,26,beignets,beignets,0.9,0.8172761797904968,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,27,beignets,beignets,0.95,0.9990156292915344,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,28,beignets,beignets,0.95,0.9974638223648072,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,29,beignets,beignets,0.95,0.9989333152770996,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,30,beignets,beignets,0.9,0.9987549781799316,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,31,beignets,creme brulee,0.9,0.9773865342140198,0,contains,5,Answer: creme brulee | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,32,beignets,beignets,0.9,0.824045310417811,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,33,beignets,beignets,0.95,0.9963125189145406,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,34,beignets,beignets,0.95,0.9986174702644348,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,35,beignets,pizza,0.9,0.447623997926712,0,nomatch,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,36,beignets,fried calamari,0.9,0.8210666875044504,0,contains,3,Answer: fried calamari | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,37,beignets,beignets,0.95,0.9961313009262084,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,38,beignets,beignets,0.95,0.9970969557762146,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,39,beignets,beignets,0.9,0.9972500999768577,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,40,beignets,beignets,0.9,0.9960310260454812,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,41,beignets,beignets,0.9,0.9995026389757792,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,42,beignets,beignets,0.95,0.9855369925498962,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,43,beignets,beignets,0.9,0.7891938587029775,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,44,beignets,beignets,0.95,0.9985718329747518,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,45,beignets,beignets,0.9,0.9779983758926392,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,46,beignets,beignets,0.95,0.9978014826774596,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,47,beignets,beignets,0.95,0.9948030511538188,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,48,beignets,beignets,0.9,0.9984574715296428,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,49,beignets,beignets,0.95,0.9990508953730264,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,50,beignets,beignets,0.95,0.997774581114451,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,51,beignets,beignets,0.9,0.9967852433522544,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,52,beignets,beignets,0.95,0.9986636837323508,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,53,beignets,beignets,0.9,0.9951878388722738,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,54,beignets,beignets,0.95,0.9979580640792848,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,55,beignets,beignets,0.9,0.9991487860679626,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,56,beignets,pizza,0.9,0.8847174048423767,0,contains,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,57,beignets,fried calamari,0.9,0.9797703822453816,0,contains,3,Answer: fried calamari | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,58,beignets,beignets,0.9,0.9603509505589805,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,59,beignets,beignets,0.9,0.9940529863039652,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,60,beignets,beignets,0.9,0.8416502475738525,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,61,beignets,beignets,0.9,0.9986807107925416,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,62,beignets,beignets,0.9,0.9952937364578248,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,63,beignets,beignets,0.9,0.9960280656814576,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,64,beignets,beignets,0.9,0.9984912077585856,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,65,beignets,beignets,0.95,0.9993927280108134,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,66,beignets,beignets,0.9,0.9974201718966166,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,67,beignets,beignets,0.9,0.9230203827222188,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,68,beignets,beignets,0.9,0.998192528883616,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,69,beignets,beignets,0.9,0.9983805616696676,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,70,beignets,beignets,0.95,0.9977309505144756,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,71,beignets,beignets,0.9,0.9973986347516378,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,72,beignets,beignets,0.95,0.9982106486956278,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,73,beignets,beignets,0.9,0.9954910079638164,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,74,beignets,pizza,0.9,0.6366519927978516,0,nomatch,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,75,beignets,beignets,0.9,0.9957890510559082,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,76,beignets,beignets,0.9,0.9975783824920654,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,77,beignets,beignets,0.9,0.8680069843928019,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,78,beignets,beignets,0.9,0.9948154091835022,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,79,beignets,lobster roll sandwich,0.9,0.7808853586514791,0,contains,3,Answer: lobster roll sandwich | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,80,beignets,beignets,0.9,0.9980892936388652,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,81,beignets,beignets,0.9,0.992108960946401,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,82,beignets,beignets,0.9,0.9986730416615804,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,83,beignets,beignets,0.9,0.9965596199035645,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,84,beignets,beignets,0.9,0.9552436073621114,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,85,beignets,beignets,0.9,0.993853191534678,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,86,beignets,beignets,0.95,0.9982176621754963,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,87,beignets,beignets,0.9,0.9948784907658896,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,88,beignets,bread pudding,0.9,0.7016498744487762,0,contains,2,Answer: bread pudding | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,89,beignets,bread pudding,0.9,0.647211030125618,0,contains,2,Answer: bread pudding | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,90,beignets,beignets,0.95,0.9982985258102416,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,91,beignets,beignets,0.9,0.9970312913258872,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,92,beignets,beignets,0.95,0.999006470044454,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,93,beignets,beignets,0.9,0.9983402689297994,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,94,beignets,beignets,0.9,0.998784363269806,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,95,beignets,beignets,0.9,0.9989253481229148,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,96,beignets,beignets,0.95,0.998509685198466,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,97,beignets,beignets,0.9,0.9412087599436442,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,98,beignets,beignets,0.9,0.9979430039723716,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,2,99,beignets,beignets,0.9,0.9665601054827372,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,0,beignets,beignets,0.9,0.8562379280726115,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,1,beignets,beignets,0.9,0.9850438435872396,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,2,beignets,beignets,0.9,0.909848670164744,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,3,beignets,pizza,0.9,0.5401887893676758,0,nomatch,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,4,beignets,beignets,0.9,0.9982062180836996,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,5,beignets,beignets,0.95,0.9985860784848531,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,6,beignets,beignets,0.95,0.9990830818812052,1,exact,3,Answer: beignets | Confidence: 95
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,7,beignets,beignets,0.9,0.9983956217765808,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,8,beignets,beignets,0.9,0.8399616479873657,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,9,beignets,beignets,0.9,0.9967190225919088,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,10,beignets,beignets,0.9,0.9877799153327942,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,11,beignets,beignets,0.9,0.9990635712941488,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,12,beignets,beignets,0.9,0.9530791838963828,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,13,beignets,beignets,0.9,0.9960118929545084,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,14,beignets,beignets,0.9,0.9990260402361552,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,15,beignets,scallops,0.9,0.9159334003925323,0,contains,2,Answer: scallops | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,16,beignets,beignets,0.9,0.7990141113599142,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,17,beignets,beignets,0.9,0.8681414326032003,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,18,beignets,beignets,0.9,0.791575680176417,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,19,beignets,bread,0.9,0.4992709755897522,0,nomatch,1,Answer: bread | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,20,beignets,beignets,0.9,0.9958144823710124,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,21,beignets,chocolate mousse,0.9,0.7674691577752432,0,contains,3,Answer: chocolate mousse | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,22,beignets,pizza,0.9,0.7190728783607483,0,nomatch,1,Answer: pizza | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,23,beignets,beignets,0.9,0.99507866303126,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,24,beignets,beignets,0.9,0.9661224881807964,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,25,beignets,beignets,0.9,0.9699856638908386,1,exact,3,Answer: beignets | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,26,beignets,bread pudding,0.9,0.8408627808094025,0,contains,2,Answer: bread pudding | Confidence: 90
C,Qwen/Qwen2-VL-7B-Instruct,nf4,fewshot,glare,3,27,beignets,beignets,0.95,0.9987301031748452,1,exact,3,Answer: beignets | Confidence: 95
